time,prices,quantities,prodID,retID,description
2024-02-01,23.52,45,3099,2,Pillow insert 50x70cm (variant 207)
2024-01-01,83.54,42,2942,2,Phone case (variant 197)
2024-02-01,12.89,169,2367,2,Clothes hangers 10pk (variant 158)
2024-01-01,0.01,13,2702,1,Phone case (variant 181)
2024-02-01,12.91,31,2902,1,Webcam 1080p (variant 194)
2024-02-01,4.87,31,3385,1,Chicken breast 500g (variant 136)
2024-02-01,0.01,39,2548,1,Dress shirt slim (variant 170)
2024-02-01,0.01,72,3112,2,Cap baseball (variant 208)
2024-01-01,6.67,330,2193,2,Orange juice 1L (variant 88)
2024-01-01,0.01,13,2894,2,Mouse pad XL (variant 193)
2024-01-01,91.0,23,2562,1,LED desk lamp (variant 171)
2024-02-01,15.07,103,2079,1,Pillow insert 50x70cm (variant 139)
2024-01-01,0.01,24,3294,2,SD card 64GB (variant 220)
2024-01-01,30.12,38,2332,2,Cap baseball (variant 156)
2024-01-01,5.98,46,2444,1,Sweatpants joggers (variant 163)
2024-02-01,0.01,9,3119,1,Doormat 60x40cm (variant 208)
2024-01-01,1.68,66,2887,1,Picture frame A4 (variant 193)
2024-01-01,13.6,96,2076,2,Scarf wool blend (variant 139)
2024-01-01,26.68,62,2896,1,T-shirt plain (variant 194)
2024-01-01,46.82,50,2634,2,SD card 64GB (variant 176)
2024-01-01,0.56,11,2189,1,Baby spinach 200g (variant 88)
2024-01-01,0.01,263,3157,1,Pasta penne 500g (variant 127)
2024-01-01,55.65,34,2090,2,Bluetooth earbuds (variant 140)
2024-01-01,0.01,130,2235,1,Cotton bath towel (variant 150)
2024-02-01,0.01,46,3446,2,Portable speaker (variant 230)
2024-02-01,4.54,13,2318,2,USB hub 4-port (variant 155)
2024-02-01,1.23,14,2947,1,Picture frame A4 (variant 197)
2024-01-01,0.01,40,2343,2,Dish soap 500ml (variant 157)
2024-01-01,44.69,34,2354,2,Mouse pad XL (variant 157)
2024-02-01,0.01,8,2874,2,SD card 64GB (variant 192)
2024-01-01,0.01,186,2839,1,Laundry detergent 1L (variant 190)
2024-01-01,32.22,70,2355,2,Cotton bath towel (variant 158)
2024-01-01,1.01,385,2749,2,Peanut butter 500g (variant 110)
2024-01-01,7.02,48,2919,1,Pillow insert 50x70cm (variant 195)
2024-01-01,0.01,162,2189,2,Baby spinach 200g (variant 88)
2024-02-01,32.99,96,2580,1,Cotton socks 3pk (variant 173)
2024-01-01,1.06,20,3169,1,Sparkling water 6pk (variant 127)
2024-02-01,0.01,78,2487,2,Clothes hangers 10pk (variant 166)
2024-01-01,17.47,28,2986,2,Wireless mouse (variant 200)
2024-01-01,2.84,44,2105,1,Extra virgin olive oil 750ml (variant 85)
2024-01-01,0.01,239,2665,2,Dark chocolate 100g (variant 107)
2024-01-01,0.01,39,3318,2,Screen protector (variant 222)
2024-01-01,7.24,47,3044,2,Sweatpants joggers (variant 203)
2024-01-01,0.01,47,2362,2,Webcam 1080p (variant 158)
2024-02-01,0.01,184,2343,2,Dish soap 500ml (variant 157)
2024-02-01,8.66,36,2076,2,Scarf wool blend (variant 139)
2024-02-01,1.35,81,3072,2,Shorts chino (variant 205)
2024-02-01,0.01,130,2731,2,Kitchen sponge 3pk (variant 183)
2024-02-01,0.01,1,2746,1,Wireless mouse (variant 184)
2024-02-01,88.89,28,2742,1,LED desk lamp (variant 183)
2024-01-01,51.91,84,2324,1,Sweatpants joggers (variant 155)
2024-01-01,8.25,497,3013,2,Red apples 1kg (variant 121)
2024-01-01,35.74,26,2722,1,Webcam 1080p (variant 182)
2024-02-01,8.52,114,2475,2,Cotton bath towel (variant 166)
2024-02-01,2.42,86,3056,1,Jacket windbreaker (variant 204)
2024-01-01,3.82,336,3141,1,Instant coffee 200g (variant 126)
2024-01-01,25.83,57,2168,2,Gloves winter (variant 145)
2024-02-01,0.01,25,2498,2,USB hub 4-port (variant 167)
2024-01-01,0.84,13,3303,1,Dish soap 500ml (variant 221)
2024-02-01,1.3,420,3489,2,Baby spinach 200g (variant 140)
2024-02-01,0.01,444,2477,1,Free-range eggs 12pk (variant 100)
2024-02-01,0.01,86,2481,2,Basmati rice 1kg (variant 100)
2024-01-01,0.01,40,3158,2,USB hub 4-port (variant 211)
2024-01-01,5.37,402,2525,2,Organic whole milk 1L (variant 102)
2024-01-01,1.66,287,2457,1,Pasta penne 500g (variant 99)
2024-01-01,23.47,18,2882,2,Phone case (variant 193)
2024-02-01,91.87,88,2240,1,Belt leather (variant 150)
2024-01-01,0.01,14,2647,2,Picture frame A4 (variant 177)
2024-01-01,3.59,21,2789,2,Baby spinach 200g (variant 112)
2024-02-01,48.58,126,2667,1,Clothes hangers 10pk (variant 178)
2024-01-01,7.72,170,2059,2,Laundry detergent 1L (variant 138)
2024-02-01,0.01,49,2202,1,LED desk lamp (variant 147)
2024-01-01,50.53,16,2438,1,USB hub 4-port (variant 163)
2024-01-01,3.27,378,3221,2,Honey 500g (variant 129)
2024-02-01,56.45,43,2612,1,Jeans slim fit (variant 175)
2024-02-01,33.95,39,2322,1,LED desk lamp (variant 155)
2024-02-01,0.01,468,3153,2,Cheddar cheese 250g (variant 127)
2024-01-01,4.62,129,2767,2,Picture frame A4 (variant 185)
2024-02-01,0.01,90,2640,2,Cotton socks 3pk (variant 177)
2024-01-01,19.15,30,2358,2,Screen protector (variant 158)
2024-01-01,3.37,151,2599,2,Laundry detergent 1L (variant 174)
2024-02-01,0.01,8,2108,1,Gloves winter (variant 141)
2024-02-01,42.02,6,2580,1,Cotton socks 3pk (variant 173)
2024-02-01,0.01,76,3479,1,Doormat 60x40cm (variant 232)
2024-02-01,0.01,30,3050,1,Bluetooth earbuds (variant 204)
2024-01-01,0.01,174,2143,2,Shower curtain (variant 143)
2024-01-01,0.01,30,2966,1,Portable speaker (variant 198)
2024-02-01,3.36,114,3383,2,Curtains blackout pair (variant 226)
2024-02-01,0.01,255,2561,1,Avocados 4pk (variant 103)
2024-01-01,4.84,374,3213,1,Red apples 1kg (variant 129)
2024-01-01,3.69,396,2581,1,Basmati rice 1kg (variant 104)
2024-02-01,29.46,110,3015,2,Cotton bath towel (variant 202)
2024-02-01,0.9,86,3471,1,Candles scented set (variant 232)
2024-01-01,8.86,90,2729,1,Greek yogurt 500g (variant 110)
2024-02-01,0.01,120,2211,2,Candles scented set (variant 148)
2024-02-01,35.95,68,2952,1,Shorts chino (variant 197)
2024-01-01,1.72,245,2085,2,Chicken breast 500g (variant 84)
2024-02-01,22.94,3,2254,1,Power bank 10000mAh (variant 151)
2024-01-01,6.4,57,2384,2,Sweatpants joggers (variant 159)
2024-02-01,11.71,33,3488,2,Gloves winter (variant 233)
2024-02-01,16.43,11,2270,2,Bluetooth earbuds (variant 152)
2024-01-01,1.97,368,2877,2,Free-range eggs 12pk (variant 116)
2024-02-01,0.01,10,3008,1,Gloves winter (variant 201)
2024-01-01,0.01,12,2317,2,Green tea bags 50pk (variant 93)
2024-01-01,27.15,39,2222,2,Phone case (variant 149)
2024-02-01,0.01,93,2108,2,Gloves winter (variant 141)
2024-02-01,78.36,1,2918,2,USB hub 4-port (variant 195)
2024-01-01,0.01,39,2570,2,Bluetooth earbuds (variant 172)
2024-02-01,43.75,35,2418,1,Screen protector (variant 162)
2024-01-01,13.73,18,2818,1,Keyboard wrist rest (variant 188)
2024-01-01,0.01,90,2425,2,Organic whole milk 1L (variant 98)
2024-01-01,69.58,46,2666,2,Portable speaker (variant 178)
2024-01-01,0.01,172,2213,2,Red apples 1kg (variant 89)
2024-01-01,4.43,6,2224,1,Sneakers casual (variant 149)
2024-02-01,1.27,42,3165,2,Dark chocolate 100g (variant 127)
2024-01-01,0.01,194,3151,2,Kitchen sponge 3pk (variant 211)
2024-02-01,76.25,100,2508,2,Hoodie fleece (variant 168)
2024-01-01,0.01,101,3097,1,Frozen peas 1kg (variant 124)
2024-02-01,49.61,33,2423,1,Curtains blackout pair (variant 162)
2024-01-01,0.01,118,2197,1,Frozen peas 1kg (variant 88)
2024-02-01,21.08,50,3059,2,Doormat 60x40cm (variant 204)
2024-02-01,0.01,37,2744,1,Sweatpants joggers (variant 183)
2024-02-01,29.05,38,3086,1,Portable speaker (variant 206)
2024-01-01,104.13,26,3074,2,Mouse pad XL (variant 205)
2024-02-01,69.82,36,3198,1,Screen protector (variant 214)
2024-02-01,75.2,12,2848,2,Dress shirt slim (variant 190)
2024-02-01,40.62,118,2963,2,Curtains blackout pair (variant 198)
2024-01-01,0.01,44,2866,1,Wireless mouse (variant 192)
2024-01-01,0.01,172,2291,1,Storage box 10L (variant 153)
2024-01-01,36.71,63,2104,2,Sneakers casual (variant 141)
2024-01-01,32.3,58,2711,2,Storage box 10L (variant 181)
2024-01-01,0.01,109,2859,1,Pillow insert 50x70cm (variant 191)
2024-02-01,0.01,32,2052,2,Shorts chino (variant 137)
2024-02-01,2.2,123,2019,1,Pillow insert 50x70cm (variant 135)
2024-01-01,84.53,3,3062,1,Phone case (variant 205)
2024-01-01,0.01,108,2039,1,Doormat 60x40cm (variant 136)
2024-01-01,4.26,495,2869,2,Sparkling water 6pk (variant 115)
2024-01-01,4.43,163,2249,1,Peanut butter 500g (variant 90)
2024-02-01,0.01,6,2378,1,USB hub 4-port (variant 159)
2024-01-01,120.45,39,2922,2,LED desk lamp (variant 195)
2024-01-01,0.01,64,2428,2,Dress shirt slim (variant 162)
2024-02-01,0.01,75,2004,2,Underwear briefs 3pk (variant 134)
2024-02-01,0.01,88,2539,1,Laundry detergent 1L (variant 170)
2024-01-01,0.01,304,2981,2,Basmati rice 1kg (variant 120)
2024-02-01,0.01,30,2314,1,Power bank 10000mAh (variant 155)
2024-01-01,10.78,63,3259,1,Laundry detergent 1L (variant 218)
2024-01-01,0.01,209,2229,1,Greek yogurt 500g (variant 90)
2024-01-01,67.57,26,2466,2,HDMI cable 2m (variant 165)
2024-01-01,4.32,429,2513,1,Red apples 1kg (variant 101)
2024-02-01,0.01,210,3365,2,Dark chocolate 100g (variant 135)
2024-02-01,4.29,165,3369,2,Sparkling water 6pk (variant 135)
2024-02-01,92.32,4,2246,2,Portable speaker (variant 150)
2024-02-01,72.25,18,3374,2,Mouse pad XL (variant 225)
2024-02-01,67.89,1,2970,2,USB-C cable 1m (variant 199)
2024-01-01,0.01,16,2758,2,Keyboard wrist rest (variant 184)
2024-01-01,8.19,73,3164,2,Sweatpants joggers (variant 211)
2024-01-01,0.01,167,2083,1,Shower curtain (variant 139)
2024-02-01,0.01,110,3003,2,Dish soap 500ml (variant 201)
2024-01-01,0.01,14,3180,1,Cotton socks 3pk (variant 213)
2024-02-01,34.38,97,2180,1,Belt leather (variant 146)
2024-02-01,16.14,81,3076,2,T-shirt plain (variant 206)
2024-02-01,0.01,16,2248,1,Dress shirt slim (variant 150)
2024-01-01,0.01,30,2148,1,Hoodie fleece (variant 144)
2024-01-01,7.37,351,2085,1,Chicken breast 500g (variant 84)
2024-02-01,0.01,416,2789,1,Baby spinach 200g (variant 112)
2024-01-01,55.7,48,2690,1,Bluetooth earbuds (variant 180)
2024-02-01,0.01,67,3176,1,Jacket windbreaker (variant 212)
2024-01-01,0.34,20,2676,1,Scarf wool blend (variant 179)
2024-01-01,75.99,32,2266,1,Wireless mouse (variant 152)
2024-02-01,127.76,21,3398,1,USB hub 4-port (variant 227)
2024-01-01,0.01,427,3321,1,Honey 500g (variant 133)
2024-01-01,0.01,65,2300,1,Belt leather (variant 154)
2024-01-01,1.26,71,2892,1,Shorts chino (variant 193)
2024-02-01,0.55,53,2416,1,T-shirt plain (variant 162)
2024-02-01,0.01,198,2371,1,Kitchen sponge 3pk (variant 159)
2024-02-01,18.0,67,2372,1,Jeans slim fit (variant 159)
2024-02-01,3.98,45,2891,2,Storage box 10L (variant 193)
2024-01-01,0.01,186,2675,1,Paper towels 4pk (variant 179)
2024-02-01,0.01,85,3000,2,Cotton socks 3pk (variant 201)
2024-01-01,0.01,151,2675,2,Paper towels 4pk (variant 179)
2024-02-01,0.01,33,2122,1,Webcam 1080p (variant 142)
2024-01-01,0.01,186,2559,1,Pillow insert 50x70cm (variant 171)
2024-02-01,65.62,3,2354,2,Mouse pad XL (variant 157)
2024-01-01,6.55,147,3151,2,Kitchen sponge 3pk (variant 211)
2024-02-01,20.1,38,2766,1,HDMI cable 2m (variant 185)
2024-02-01,7.26,28,2387,1,Trash bags 30L (variant 160)
2024-01-01,17.75,188,2691,1,Candles scented set (variant 180)
2024-01-01,5.03,193,2147,1,Trash bags 30L (variant 144)
2024-02-01,24.6,86,3136,1,T-shirt plain (variant 210)
2024-02-01,0.01,22,3464,1,Sweatpants joggers (variant 231)
2024-01-01,45.07,41,2074,2,Power bank 10000mAh (variant 139)
2024-02-01,85.43,34,3482,2,Phone case (variant 233)
2024-01-01,54.81,36,2550,1,USB-C cable 1m (variant 171)
2024-02-01,0.01,8,3166,2,Wireless mouse (variant 212)
2024-01-01,0.01,261,3261,2,Avocados 4pk (variant 131)
2024-01-01,2.81,191,2913,2,Red apples 1kg (variant 117)
2024-01-01,0.01,108,2871,1,Candles scented set (variant 192)
2024-02-01,0.01,20,2610,1,USB-C cable 1m (variant 175)
2024-02-01,37.32,30,2679,2,Pillow insert 50x70cm (variant 179)
2024-01-01,0.01,116,2481,2,Basmati rice 1kg (variant 100)
2024-02-01,0.01,147,2435,2,Paper towels 4pk (variant 163)
2024-01-01,0.01,50,3120,2,Cotton socks 3pk (variant 209)
2024-02-01,23.58,80,2196,1,Scarf wool blend (variant 147)
2024-01-01,48.18,66,2079,2,Pillow insert 50x70cm (variant 139)
2024-01-01,4.74,50,2144,2,Sweatpants joggers (variant 143)
2024-02-01,0.01,10,2328,1,Hoodie fleece (variant 156)
2024-02-01,58.45,67,3184,1,Sneakers casual (variant 213)
2024-02-01,44.52,9,2852,1,Jeans slim fit (variant 191)
2024-02-01,0.01,346,2897,2,Frozen peas 1kg (variant 116)
2024-01-01,0.01,50,2652,1,Shorts chino (variant 177)
2024-02-01,18.97,74,2840,2,Belt leather (variant 190)
2024-01-01,1.01,434,2241,1,Instant coffee 200g (variant 90)
2024-01-01,0.01,359,3237,2,Bananas 1kg (variant 130)
2024-02-01,33.12,16,2454,2,SD card 64GB (variant 164)
2024-02-01,11.38,31,2726,1,Portable speaker (variant 182)
2024-02-01,0.01,22,2574,1,SD card 64GB (variant 172)
2024-01-01,26.22,121,2547,2,Clothes hangers 10pk (variant 170)
2024-01-01,1.9,287,2265,2,Dark chocolate 100g (variant 91)
2024-01-01,1.97,53,3220,2,Polo shirt (variant 215)
2024-02-01,0.01,1,3094,2,Power bank 10000mAh (variant 207)
2024-02-01,9.76,39,3372,2,Shorts chino (variant 225)
2024-01-01,1.85,167,3049,1,Peanut butter 500g (variant 122)
2024-02-01,7.61,37,2178,1,Screen protector (variant 146)
2024-01-01,21.58,91,2528,1,Gloves winter (variant 169)
2024-01-01,0.01,11,2738,1,USB hub 4-port (variant 183)
2024-02-01,3.92,89,2397,1,Frozen peas 1kg (variant 96)
2024-02-01,75.27,3,2674,2,Power bank 10000mAh (variant 179)
2024-01-01,25.36,189,2159,2,Doormat 60x40cm (variant 144)
2024-01-01,2.68,297,2173,2,Soy sauce 500ml (variant 87)
2024-01-01,3.06,23,2512,1,Cap baseball (variant 168)
2024-01-01,0.01,190,2607,1,Clothes hangers 10pk (variant 174)
2024-02-01,6.3,67,3392,1,Jeans slim fit (variant 227)
2024-02-01,27.46,41,2838,1,Screen protector (variant 190)
2024-01-01,16.72,25,2408,2,Gloves winter (variant 161)
2024-01-01,53.36,63,2796,1,Scarf wool blend (variant 187)
2024-01-01,4.14,58,2456,1,Jacket windbreaker (variant 164)
2024-02-01,1.13,223,2165,2,Dark chocolate 100g (variant 87)
2024-02-01,7.45,496,2145,1,Almond butter 350g (variant 86)
2024-01-01,22.33,82,2388,1,Hoodie fleece (variant 160)
2024-02-01,0.01,75,2995,2,Cutting board bamboo (variant 200)
2024-02-01,0.55,59,2531,1,Storage box 10L (variant 169)
2024-02-01,137.59,18,2302,2,Webcam 1080p (variant 154)
2024-01-01,0.01,61,3300,2,Cotton socks 3pk (variant 221)
2024-01-01,21.24,83,2960,2,Belt leather (variant 198)
2024-02-01,49.97,104,2411,2,Storage box 10L (variant 161)
2024-01-01,88.03,13,3262,2,Webcam 1080p (variant 218)
2024-01-01,38.7,81,3084,1,Underwear briefs 3pk (variant 206)
2024-01-01,0.01,47,2874,2,SD card 64GB (variant 192)
2024-02-01,0.7,324,3397,2,Frozen peas 1kg (variant 136)
2024-02-01,0.01,49,3154,1,Power bank 10000mAh (variant 211)
2024-01-01,30.43,52,2232,1,Shorts chino (variant 149)
2024-02-01,0.01,74,2599,1,Laundry detergent 1L (variant 174)
2024-02-01,1.08,48,2868,2,Hoodie fleece (variant 192)
2024-02-01,0.01,278,2457,1,Pasta penne 500g (variant 99)
2024-02-01,0.01,32,2694,2,SD card 64GB (variant 180)
2024-01-01,110.78,32,3186,1,HDMI cable 2m (variant 213)
2024-02-01,3.47,317,2869,2,Sparkling water 6pk (variant 115)
2024-02-01,2.53,129,2511,1,Candles scented set (variant 168)
2024-01-01,1.54,204,2401,1,Sourdough bread 500g (variant 97)
2024-01-01,13.59,98,2123,2,Curtains blackout pair (variant 142)
2024-01-01,8.31,37,2864,2,Sweatpants joggers (variant 191)
2024-02-01,24.22,97,2971,2,Kitchen sponge 3pk (variant 199)
2024-01-01,132.19,6,3042,1,LED desk lamp (variant 203)
2024-02-01,162.98,7,2710,1,Wireless charger (variant 181)
2024-01-01,4.87,267,3073,2,Soy sauce 500ml (variant 123)
2024-02-01,0.01,12,3169,2,Sparkling water 6pk (variant 127)
2024-02-01,37.08,69,2652,1,Shorts chino (variant 177)
2024-01-01,0.01,87,2776,2,T-shirt plain (variant 186)
2024-01-01,0.01,25,2726,1,Portable speaker (variant 182)
2024-01-01,0.62,258,2453,1,Cheddar cheese 250g (variant 99)
2024-02-01,0.01,9,2162,1,Phone case (variant 145)
2024-02-01,24.81,36,2604,2,Underwear briefs 3pk (variant 174)
2024-01-01,56.62,79,3288,2,Hoodie fleece (variant 220)
2024-02-01,2.16,183,3053,2,Cheddar cheese 250g (variant 123)
2024-02-01,36.42,2,2410,2,Wireless charger (variant 161)
2024-01-01,9.55,85,2548,1,Dress shirt slim (variant 170)
2024-02-01,0.01,244,3061,1,Avocados 4pk (variant 123)
2024-01-01,0.01,11,2410,2,Wireless charger (variant 161)
2024-01-01,51.94,44,2102,1,Phone case (variant 141)
2024-02-01,0.01,1,3394,1,Power bank 10000mAh (variant 227)
2024-02-01,0.08,57,2032,1,Cap baseball (variant 136)
2024-02-01,0.01,320,3365,1,Dark chocolate 100g (variant 135)
2024-01-01,0.01,38,3084,2,Underwear briefs 3pk (variant 206)
2024-02-01,6.5,471,2381,1,Basmati rice 1kg (variant 96)
2024-01-01,29.79,94,3040,2,Polo shirt (variant 203)
2024-01-01,75.92,38,3294,2,SD card 64GB (variant 220)
2024-01-01,0.01,94,2732,2,Jeans slim fit (variant 183)
2024-02-01,1.17,445,2041,1,Instant coffee 200g (variant 82)
2024-01-01,4.63,90,2823,2,Dish soap 500ml (variant 189)
2024-01-01,0.01,14,2226,2,HDMI cable 2m (variant 149)
2024-01-01,0.01,42,2218,1,Keyboard wrist rest (variant 148)
2024-01-01,26.04,198,2415,2,Cotton bath towel (variant 162)
2024-02-01,43.78,42,3430,2,Wireless charger (variant 229)
2024-01-01,1.38,389,2949,1,Peanut butter 500g (variant 118)
2024-02-01,0.01,78,3411,2,Candles scented set (variant 228)
2024-01-01,5.9,35,2891,2,Storage box 10L (variant 193)
2024-02-01,50.12,39,2118,1,Screen protector (variant 142)
2024-01-01,0.01,45,2142,2,LED desk lamp (variant 143)
2024-01-01,63.24,93,2696,2,Jacket windbreaker (variant 180)
2024-01-01,29.62,38,3146,2,Portable speaker (variant 210)
2024-01-01,0.01,32,2998,2,Keyboard wrist rest (variant 200)
2024-01-01,0.01,340,2121,1,Honey 500g (variant 85)
2024-01-01,15.53,84,3011,2,Storage box 10L (variant 201)
2024-02-01,48.0,31,2090,2,Bluetooth earbuds (variant 140)
2024-01-01,39.93,58,2296,2,T-shirt plain (variant 154)
2024-02-01,25.34,27,2455,2,Cutting board bamboo (variant 164)
2024-01-01,0.01,48,3030,1,USB-C cable 1m (variant 203)
2024-01-01,0.01,193,2321,1,Honey 500g (variant 93)
2024-01-01,26.72,27,3024,2,Underwear briefs 3pk (variant 202)
2024-01-01,0.01,68,2880,1,Cotton socks 3pk (variant 193)
2024-02-01,0.01,13,2058,1,Screen protector (variant 138)
2024-01-01,0.01,33,2711,2,Storage box 10L (variant 181)
2024-01-01,7.0,135,2997,1,Frozen peas 1kg (variant 120)
2024-01-01,33.43,10,2332,1,Cap baseball (variant 156)
2024-02-01,3.32,72,3497,1,Frozen peas 1kg (variant 140)
2024-02-01,0.01,51,2848,1,Dress shirt slim (variant 190)
2024-01-01,36.98,3,2094,2,SD card 64GB (variant 140)
2024-02-01,23.17,36,2074,1,Power bank 10000mAh (variant 139)
2024-01-01,96.56,33,2806,1,Wireless mouse (variant 188)
2024-01-01,7.13,183,3253,2,Cheddar cheese 250g (variant 131)
2024-02-01,15.18,123,2515,1,Cutting board bamboo (variant 168)
2024-01-01,0.19,171,2155,1,Cutting board bamboo (variant 144)
2024-02-01,0.91,200,3357,1,Pasta penne 500g (variant 135)
2024-01-01,0.01,19,2474,2,Mouse pad XL (variant 165)
2024-01-01,135.63,10,3106,2,Wireless mouse (variant 208)
2024-01-01,0.01,161,3111,1,Candles scented set (variant 208)
2024-02-01,2.21,498,3497,1,Frozen peas 1kg (variant 140)
2024-02-01,0.01,97,3107,2,Trash bags 30L (variant 208)
2024-02-01,4.76,83,2476,1,T-shirt plain (variant 166)
2024-01-01,51.8,41,2886,1,HDMI cable 2m (variant 193)
2024-01-01,8.13,147,2893,2,Orange juice 1L (variant 116)
2024-01-01,6.15,231,3249,2,Peanut butter 500g (variant 130)
2024-02-01,45.89,36,2214,1,SD card 64GB (variant 148)
2024-01-01,47.64,3,3054,2,SD card 64GB (variant 204)
2024-01-01,0.01,101,2335,2,Cutting board bamboo (variant 156)
2024-02-01,0.01,141,2175,1,Cotton bath towel (variant 146)
2024-01-01,6.78,323,2957,1,Pasta penne 500g (variant 119)
2024-02-01,43.34,67,3420,2,Cotton socks 3pk (variant 229)
2024-02-01,88.29,13,2346,2,HDMI cable 2m (variant 157)
2024-02-01,0.01,139,3175,2,Cutting board bamboo (variant 212)
2024-02-01,2.0,334,2681,1,Basmati rice 1kg (variant 108)
2024-02-01,65.14,75,2803,2,Shower curtain (variant 187)
2024-01-01,48.98,37,2954,1,Mouse pad XL (variant 197)
2024-02-01,0.01,106,3177,1,Free-range eggs 12pk (variant 128)
2024-01-01,0.01,28,3000,2,Cotton socks 3pk (variant 201)
2024-02-01,8.13,12,2678,2,USB hub 4-port (variant 179)
2024-02-01,34.91,48,2854,1,Power bank 10000mAh (variant 191)
2024-02-01,9.56,103,3037,1,Bananas 1kg (variant 122)
2024-01-01,0.01,64,2203,1,Shower curtain (variant 147)
2024-01-01,54.91,45,2166,1,HDMI cable 2m (variant 145)
2024-01-01,5.46,345,2337,2,Bananas 1kg (variant 94)
2024-02-01,21.97,70,2287,1,Picture frame A4 (variant 153)
2024-01-01,51.27,35,2591,2,Storage box 10L (variant 173)
2024-01-01,0.01,106,3275,1,Paper towels 4pk (variant 219)
